[2026-03-16 16:48:52] [INFO    ] discord.client: logging in using static token
[2026-03-16 17:39:50] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '<@929603889077035092> drew a card. New hand: [2, 5, 4, 10] (Total: 21)', 'mentions': [{'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:39:49.966000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483218259661688832', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '15874340127282676105'}
[2026-03-16 17:39:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 114, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:50.212000+00:00', 'pinned': False, 'nonce': '17880139860034399954', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218260693618940', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092>, your hand: [2, 5, 4, 10] (Total: 21)\nType `hit` or `stand`.', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:50] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:50] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"<@929603889077035092>, your hand: [2, 5, 4, 10] (Total: 21)\nType `hit` or `stand`.","components":[],"nonce":"17880139860034399954","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:39:50] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '<@929603889077035092>, your hand: [2, 5, 4, 10] (Total: 21)\nType `hit` or `stand`.', 'mentions': [{'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:39:50.212000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483218260693618940', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '17880139860034399954'}
[2026-03-16 17:39:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 115, 'op': 0, 'd': {'user_id': '929603889077035092', 'timestamp': 1773697193, 'member': {'user': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'display_name': 'Serotonin', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1483198015509500035', 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:54] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-16 17:39:54] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-16 17:39:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 116, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:54.577000+00:00', 'pinned': False, 'nonce': '1483218277701255168', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218279001489600', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'stand', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:55] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 117, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:54.763000+00:00', 'pinned': False, 'nonce': '8312991050717120111', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218279781892292', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "Dealer's hand revealed: [2, 4] (Total: 6)", 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:55] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"Dealer's hand revealed: [2, 4] (Total: 6)","components":[],"nonce":"8312991050717120111","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:39:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': "Dealer's hand revealed: [2, 4] (Total: 6)", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:39:54.763000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483218279781892292', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '8312991050717120111'}
[2026-03-16 17:39:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 118, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:55.071000+00:00', 'pinned': False, 'nonce': '2825371768756987535', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218281073737868', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Dealer draws a card: [2, 4, 8] (Total: 14)', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:55] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"Dealer draws a card: [2, 4, 8] (Total: 14)","components":[],"nonce":"2825371768756987535","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:39:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': 'Dealer draws a card: [2, 4, 8] (Total: 14)', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:39:55.071000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483218281073737868', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '2825371768756987535'}
[2026-03-16 17:39:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 119, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:55.222000+00:00', 'pinned': False, 'nonce': '17274685127791169194', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218281706815601', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Dealer draws a card: [2, 4, 8, 8] (Total: 22)', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:56] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:56] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"Dealer draws a card: [2, 4, 8, 8] (Total: 22)","components":[],"nonce":"17274685127791169194","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:39:56] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': 'Dealer draws a card: [2, 4, 8, 8] (Total: 22)', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:39:55.222000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483218281706815601', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '17274685127791169194'}
[2026-03-16 17:39:56] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/929603889077035092 with None has returned 200
[2026-03-16 17:39:56] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/929603889077035092 has received {'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}
[2026-03-16 17:39:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 120, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:55.658000+00:00', 'pinned': False, 'nonce': '1491771368864941175', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218283535536219', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092> wins! You gain 120 CP. Total CP: 309', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
